epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
30,48297,3.684084177017212,1.3630340099334717,2.8661975860595703,0.5268656611442566,3.560404062271118,1.2264289855957031,2.744741916656494,0.5296785235404968,4.306478977203369,1.6927331686019897,3.4775760173797607,0.5921450257301331,3.5384521484375,1.2074310779571533,2.7231838703155518,0.5290130972862244,,,,,,,,,,,,,,,,
31,49855,,,,,,,,,,,,,,,,,3.6310737133026123,1.3944013118743896,2.819720506668091,0.5202863812446594,3.487896203994751,1.184388518333435,2.675727605819702,0.5031999945640564,5.27770471572876,2.0422425270080566,4.447899341583252,0.5972222089767456,3.446011781692505,1.1511750221252441,2.634049415588379,0.5001108646392822
31,49855,3.609703302383423,1.317173719406128,2.7921273708343506,0.5388059616088867,3.535837411880493,1.2143909931182861,2.720017910003662,0.520247220993042,4.421270847320557,1.6545392274856567,3.5913212299346924,0.5921450257301331,3.5162787437438965,1.198786735534668,2.70082426071167,0.5175407528877258,,,,,,,,,,,,,,,,
32,51413,,,,,,,,,,,,,,,,,3.7451770305633545,1.4087791442871094,2.929124116897583,0.517899751663208,3.543454647064209,1.195504069328308,2.7255806922912598,0.49380001425743103,5.323887825012207,1.9371477365493774,4.488019943237305,0.5694444179534912,3.4962806701660156,1.163843035697937,2.6785240173339844,0.4903526306152344
32,51413,3.614899158477783,1.3268345594406128,2.797454357147217,0.5258706212043762,3.522324323654175,1.2091952562332153,2.7064125537872314,0.5170365571975708,4.328388214111328,1.6234643459320068,3.4970757961273193,0.634441077709198,3.502270221710205,1.1926474571228027,2.6867151260375977,0.5145286917686462,,,,,,,,,,,,,,,,
33,52971,,,,,,,,,,,,,,,,,3.7034382820129395,1.4177851676940918,2.8916707038879395,0.5560859441757202,3.554264783859253,1.2129422426223755,2.7395453453063965,0.5126000046730042,5.128313064575195,1.8969464302062988,4.297381401062012,0.5833333134651184,3.5152695178985596,1.1829842329025269,2.700533390045166,0.5074295997619629
33,52971,3.604922294616699,1.324332356452942,2.7886569499969482,0.5243781208992004,3.5044472217559814,1.2044388055801392,2.6889853477478027,0.5161536335945129,4.4543561935424805,1.6644114255905151,3.6227290630340576,0.6586102843284607,3.481576442718506,1.1870214939117432,2.666421890258789,0.513332724571228,,,,,,,,,,,,,,,,
34,54529,,,,,,,,,,,,,,,,,3.6755125522613525,1.3973186016082764,2.858274221420288,0.5465393662452698,3.4736359119415283,1.1961027383804321,2.655224323272705,0.4943999946117401,5.312713623046875,2.0405020713806152,4.479563236236572,0.6111111044883728,3.425509452819824,1.1639211177825928,2.607224464416504,0.4876912832260132
34,54529,3.584352731704712,1.3278595209121704,2.765984058380127,0.5039801001548767,3.5070748329162598,1.2088522911071777,2.6898107528686523,0.5169562697410583,4.4802350997924805,1.6806894540786743,3.6496191024780273,0.6253776550292969,3.485929012298584,1.1913392543792725,2.6689581871032715,0.5165219902992249,,,,,,,,,,,,,,,,
35,56087,,,,,,,,,,,,,,,,,3.707014322280884,1.4079705476760864,2.892972707748413,0.5513126254081726,3.460357427597046,1.1693623065948486,2.6450319290161133,0.48100000619888306,5.549946308135986,2.092904806137085,4.719970703125,0.625,3.404069662094116,1.1324422359466553,2.588860034942627,0.4721667766571045
35,56087,3.5925559997558594,1.3202002048492432,2.7741708755493164,0.5233830809593201,3.4850704669952393,1.1964515447616577,2.668203830718994,0.5124613642692566,4.394454002380371,1.6604245901107788,3.5636985301971436,0.6072507500648499,3.4621639251708984,1.1786319017410278,2.645636558532715,0.5100992321968079,,,,,,,,,,,,,,,,
36,57645,,,,,,,,,,,,,,,,,3.8211286067962646,1.4638571739196777,3.0011472702026367,0.5680190920829773,3.602818250656128,1.2498399019241333,2.7807440757751465,0.5170000195503235,5.431864261627197,2.0126492977142334,4.596469402313232,0.625,3.553323745727539,1.2177716493606567,2.7312705516815186,0.5105344653129578
36,57645,3.63106369972229,1.3193155527114868,2.8129382133483887,0.53482586145401,3.491288900375366,1.1952036619186401,2.6739449501037598,0.5119797587394714,4.377353191375732,1.6388698816299438,3.548375129699707,0.634441077709198,3.465853452682495,1.1776494979858398,2.648749589920044,0.5081502199172974,,,,,,,,,,,,,,,,
37,59203,,,,,,,,,,,,,,,,,3.693664312362671,1.4315054416656494,2.878129720687866,0.5465393662452698,3.4795219898223877,1.1940796375274658,2.6612260341644287,0.4957999885082245,5.413564682006836,2.0509753227233887,4.579893589019775,0.6111111044883728,3.4287405014038086,1.1583338975906372,2.6104328632354736,0.489243745803833
37,59203,3.6473302841186523,1.3123058080673218,2.8293519020080566,0.5393034815788269,3.474381446838379,1.1915593147277832,2.6575019359588623,0.5077657699584961,4.461849212646484,1.675919771194458,3.6311392784118652,0.6767371892929077,3.4445066452026367,1.1737066507339478,2.6279261112213135,0.5024805068969727,,,,,,,,,,,,,,,,
38,60761,,,,,,,,,,,,,,,,,3.8108224868774414,1.4499008655548096,2.9945976734161377,0.5393794775009155,3.6595253944396973,1.2910186052322388,2.833772659301758,0.5117999911308289,5.685823440551758,2.1310315132141113,4.848265171051025,0.7083333134651184,3.6131112575531006,1.262840986251831,2.7866604328155518,0.5060989260673523
